4a.JourneyDataExtract01Apr15-16Apr15.csv,Aug24th2016,03:13:34pm,51.46MB,CSVfile
4b.JourneyDataExtract17Apr15-02May15.csv,Aug24th2016,03:13:45pm,55.72MB,CSVfile
50JourneyDataExtract22Mar2017-28Mar2017.csv,Apr19th2017,10:48:12am,23.60MB,CSVfile
51JourneyDataExtract29Mar2017-04Apr2017.csv,Apr19th2017,10:47:54am,26.61MB,CSVfile
52JourneyDataExtract05Apr2017-11Apr2017.csv,Apr19th2017,10:47:40am,30.82MB,CSVfile
53JourneyDataExtract12Apr2017-18Apr2017.csv,May9th2017,09:51:23am,22.22MB,CSVfile
54JourneyDataExtract19Apr2017-25Apr2017.csv,May9th2017,09:51:43am,26.15MB,CSVfile
55JourneyDataExtract26Apr2017-02May2017.csv,May9th2017,09:52:05am,23.43MB,CSVfile
56JourneyDataExtract03May2017-09May2017.csv,May11th2017,03:13:08pm,25.58MB,CSVfile
57JourneyDataExtract10May2017-16May2017.csv,May19th2017,03:02:16pm,27.20MB,CSVfile
58JourneyDataExtract17May2017-23May2017.csv,May25th2017,09:29:41am,25.60MB,CSVfile
59JourneyDataExtract24May2017-30May2017.csv,May31st2017,02:34:20pm,31.13MB,CSVfile
5a.JourneyDataExtract03May15-16May15.csv,Aug24th2016,03:13:59pm,48.75MB,CSVfile
5b.JourneyDataExtract17May15-30May15.csv,Aug24th2016,03:14:11pm,51.95MB,CSVfile
60JourneyDataExtract31May2017-06Jun2017.csv,Jun7th2017,04:21:28pm,28.36MB,CSVfile
61JourneyDataExtract07Jun2017-13Jun2017.csv,Jun15th2017,01:32:41pm,30.16MB,CSVfile
62JourneyDataExtract14Jun2017-20Jun2017.csv,Jul5th2017,12:31:14pm,35.55MB,CSVfile
63JourneyDataExtract21Jun2017-27Jun2017.csv,Jul11th2017,05:26:59pm,30.50MB,CSVfile
64JourneyDataExtract28Jun2017-04Jul2017.csv,Jul11th2017,05:26:38pm,33.30MB,CSVfile
65JourneyDataExtract05Jul2017-11Jul2017.csv,Jul13th2017,12:50:41pm,34.05MB,CSVfile
66JourneyDataExtract12Jul2017-18Jul2017.csv,Aug9th2017,09:45:17am,32.19MB,CSVfile
67JourneyDataExtract19Jul2017-25Jul2017.csv,Aug9th2017,09:45:45am,27.98MB,CSVfile
68JourneyDataExtract26Jul2017-31Jul2017.csv,Aug9th2017,09:46:11am,23.36MB,CSVfile
69JourneyDataExtract01Aug2017-07Aug2017.csv,Sep20th2017,02:51:34pm,27.44MB,CSVfile
6aJourneyDataExtract31May15-12Jun15.csv,Aug24th2016,03:14:25pm,51.51MB,CSVfile
6bJourneyDataExtract13Jun15-27Jun15.csv,Aug24th2016,03:14:36pm,62.77MB,CSVfile
70JourneyDataExtract08Aug2017-14Aug2017.csv,Sep20th2017,02:51:53pm,26.21MB,CSVfile
71JourneyDataExtract15Aug2017-22Aug2017.csv,Sep20th2017,02:52:11pm,30.24MB,CSVfile
72JourneyDataExtract23Aug2017-29Aug2017.csv,Sep20th2017,02:52:31pm,28.92MB,CSVfile
73JourneyDataExtract30Aug2017-05Sep2017.csv,Sep20th2017,02:59:49pm,25.30MB,CSVfile
74JourneyDataExtract06Sep2017-12Sep2017.csv,Sep20th2017,03:00:14pm,24.28MB,CSVfile
75JourneyDataExtract13Sep2017-19Sep2017.csv,Sep20th2017,03:00:32pm,25.50MB,CSVfile
76JourneyDataExtract20Sep2017-26Sep2017.csv,Oct31st2017,03:21:01pm,27.74MB,CSVfile
77JourneyDataExtract27Sep2017-03Oct2017.csv,Oct31st2017,03:21:17pm,26.35MB,CSVfile
78JourneyDataExtract04Oct2017-10Oct2017.csv,Oct31st2017,03:21:31pm,27.51MB,CSVfile
79JourneyDataExtract11Oct2017-17Oct2017.csv,Oct31st2017,03:21:44pm,28.32MB,CSVfile
7a.JourneyDataExtract28Jun15-11Jul15.csv,Aug24th2016,03:14:50pm,69.56MB,CSVfile
7b.JourneyDataExtract12Jul15-25Jul15.csv,Aug24th2016,03:15:05pm,57.32MB,CSVfile
80JourneyDataExtract18Oct2017-24Oct2017.csv,Oct31st2017,03:24:03pm,23.39MB,CSVfile
